Serotype_A	Serotype_B	N_Shared_Assays	Verdict	Min_Identity	Distinguishing_Assays	Identical_Assays
15A	35A	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
15A	35C	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
15A	35F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	40	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	41A	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
15A	41F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
15A	42	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
15A	43	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	44	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
15A	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	46	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
15A	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	47F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15A	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	15C	4	RESOLVABLE_BY_COMBINATION	16.7	14(21.3%); 15A/B/C/F(16.7%)	15B/C; 35F/47F
15B	15D	3	RESOLVABLE_BY_COMBINATION	0.0	14(2.4%); 15A/B/C/F(4.1%); 35F/47F(0.0%)	
15B	15F	3	RESOLVABLE_BY_COMBINATION	0.1	14(2.4%); 15A/B/C/F(3.8%); 35F/47F(0.1%)	
15B	16A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15B	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	17A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	17F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	18B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	18C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19AF	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19AI	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15B	19AII	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15B	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	21	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	22A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	22F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	23B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	23F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	24C	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	24F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	24F2	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	27	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	28A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	28F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	29	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	31	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	32A	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	32F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	33A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	33B	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	33C	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	33D	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	33E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	33F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	33H	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	34	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	35A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	35C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	35F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15B	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	38	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	40	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15B	41A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	41F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	42	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	43	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15B	44	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	46	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15B	47F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15B	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	15D	3	RESOLVABLE_BY_COMBINATION	0.0	14(2.4%); 15A/B/C/F(4.1%); 35F/47F(0.0%)	
15C	15F	3	RESOLVABLE_BY_COMBINATION	0.1	14(2.4%); 15A/B/C/F(3.8%); 35F/47F(0.1%)	
15C	16A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15C	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	17A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	17F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	18B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	18C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19AF	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19AI	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15C	19AII	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15C	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	21	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	22A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	22F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	23B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	23F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	24C	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	24F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	24F2	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	27	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	28A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	28F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	29	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	31	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	32A	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	32F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	33A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	33B	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	33C	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	33D	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	33E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	33F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	33H	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	34	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	35A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	35C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	35F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15C	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	38	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	40	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15C	41A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	41F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	42	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	43	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15C	44	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	46	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15C	47F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15C	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	15F	6	RESOLVABLE_BY_COMBINATION	3.5	14(8.9%); 15A/B/C/F(3.8%); 35F/47F(3.5%)	11A/D; 11F; 15A/F
15D	16A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	17A	1	RESOLVABLE_BY_COMBINATION	0.8	35F/47F(0.8%)	
15D	17F	1	RESOLVABLE_BY_COMBINATION	3.7	35F/47F(3.7%)	
15D	18B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	18C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19AF	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15D	19AI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19AII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	21	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
15D	22A	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
15D	22F	1	RESOLVABLE_BY_COMBINATION	0.8	35F/47F(0.8%)	
15D	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	23B	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
15D	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	23F	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15D	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	24F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	27	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
15D	28A	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15D	28F	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15D	29	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	31	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
15D	32A	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
15D	32F	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
15D	33A	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
15D	33B	1	RESOLVABLE_BY_COMBINATION	1.2	35F/47F(1.2%)	
15D	33C	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15D	33D	1	RESOLVABLE_BY_COMBINATION	1.2	35F/47F(1.2%)	
15D	33E	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15D	33F	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
15D	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	33H	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
15D	34	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15D	35A	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15D	35C	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15D	35F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	40	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	41A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
15D	41F	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15D	42	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15D	43	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	44	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15D	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	46	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15D	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	47F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15D	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	16A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	17A	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
15F	17F	1	RESOLVABLE_BY_COMBINATION	3.1	35F/47F(3.1%)	
15F	18B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	18C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19AF	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
15F	19AI	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15F	19AII	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
15F	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	21	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
15F	22A	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
15F	22F	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
15F	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	23B	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
15F	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	23F	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
15F	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	24F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	27	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
15F	28A	1	RESOLVABLE_BY_COMBINATION	1.2	35F/47F(1.2%)	
15F	28F	1	RESOLVABLE_BY_COMBINATION	1.2	35F/47F(1.2%)	
15F	29	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	31	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
15F	32A	1	RESOLVABLE_BY_COMBINATION	1.9	35F/47F(1.9%)	
15F	32F	1	RESOLVABLE_BY_COMBINATION	1.9	35F/47F(1.9%)	
15F	33A	1	RESOLVABLE_BY_COMBINATION	1.6	35F/47F(1.6%)	
15F	33B	1	RESOLVABLE_BY_COMBINATION	1.9	35F/47F(1.9%)	
15F	33C	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15F	33D	1	RESOLVABLE_BY_COMBINATION	1.9	35F/47F(1.9%)	
15F	33E	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
15F	33F	1	RESOLVABLE_BY_COMBINATION	1.6	35F/47F(1.6%)	
15F	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	33H	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15F	34	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
15F	35A	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
15F	35C	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
15F	35F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	40	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	41A	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
15F	41F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
15F	42	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
15F	43	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	44	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
15F	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	46	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
15F	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	47F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
15F	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
16A	16F	2	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	19F
16A	17A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
16A	17F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
16A	18A	1	RESOLVABLE_BY_COMBINATION	96.8	19F(96.8%)	
16A	18B	2	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	19F
16A	18C	2	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	19F
16A	18F	2	RESOLVABLE_BY_COMBINATION	0.0	19F(82.3%); 35F/47F(0.0%)	
16A	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
16A	19AF	2	RESOLVABLE_BY_COMBINATION	0.0	19F(80.6%); 35F/47F(0.0%)	
16A	19AI	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
16A	19AII	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
16A	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
16A	19B	2	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	19F
16A	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
16A	19F	2	RESOLVABLE_BY_COMBINATION	0.0	19F(98.4%); 35F/47F(0.0%)	
16A	19FI	2	RESOLVABLE_BY_COMBINATION	0.0	19F(98.4%); 35F/47F(0.0%)	
16A	19FII	2	RESOLVABLE_BY_COMBINATION	0.0	19F(98.4%); 35F/47F(0.0%)	
16A	19FIII	2	RESOLVABLE_BY_COMBINATION	0.0	19F(98.4%); 35F/47F(0.0%)	
16A	19FIV	2	RESOLVABLE_BY_COMBINATION	0.0	19F(98.4%); 35F/47F(0.0%)	
16A	20A	1	RESOLVABLE_BY_COMBINATION	95.2	19F(95.2%)	
